valid_time,avg_tnlwrf,number,expver
1988-04-01 06:00:00,-224.0232,0,0001
1988-05-01 06:00:00,-227.46674,0,0001
1988-06-01 06:00:00,-229.83444,0,0001
1988-07-01 06:00:00,-230.61359,0,0001
1988-08-01 06:00:00,-230.019,0,0001
1988-09-01 06:00:00,-227.77853,0,0001
1988-10-01 06:00:00,-225.57109,0,0001
1988-11-01 06:00:00,-224.53848,0,0001
1988-12-01 06:00:00,-224.55936,0,0001
1989-01-01 06:00:00,-223.76082,0,0001
1989-02-01 06:00:00,-224.22217,0,0001
1989-03-01 06:00:00,-223.57846,0,0001
1989-04-01 06:00:00,-224.19435,0,0001
1989-05-01 06:00:00,-225.8065,0,0001
1989-06-01 06:00:00,-228.4176,0,0001
1989-07-01 06:00:00,-229.92754,0,0001
1989-08-01 06:00:00,-229.48021,0,0001
1989-09-01 06:00:00,-227.32684,0,0001
1989-10-01 06:00:00,-224.73088,0,0001
1989-11-01 06:00:00,-223.5857,0,0001
1989-12-01 06:00:00,-225.75116,0,0001
1990-01-01 06:00:00,-225.19757,0,0001
1990-02-01 06:00:00,-223.79907,0,0001
1990-03-01 06:00:00,-223.25447,0,0001
1990-04-01 06:00:00,-223.7028,0,0001
1990-05-01 06:00:00,-226.82568,0,0001
1990-06-01 06:00:00,-230.51991,0,0001
1990-07-01 06:00:00,-231.09824,0,0001
1990-08-01 06:00:00,-230.04095,0,0001
1990-09-01 06:00:00,-227.64977,0,0001
1990-10-01 06:00:00,-224.648,0,0001
1990-11-01 06:00:00,-223.91223,0,0001
1990-12-01 06:00:00,-224.64499,0,0001
1991-01-01 06:00:00,-224.98114,0,0001
1991-02-01 06:00:00,-224.80208,0,0001
1991-03-01 06:00:00,-224.03165,0,0001
1991-04-01 06:00:00,-224.78618,0,0001
1991-05-01 06:00:00,-226.87094,0,0001
1991-06-01 06:00:00,-230.1238,0,0001
1991-07-01 06:00:00,-231.44911,0,0001
1991-08-01 06:00:00,-230.24605,0,0001
1991-09-01 06:00:00,-228.07982,0,0001
1991-10-01 06:00:00,-224.73575,0,0001
1991-11-01 06:00:00,-223.93842,0,0001
1991-12-01 06:00:00,-224.52426,0,0001
1992-01-01 06:00:00,-224.77917,0,0001
1992-02-01 06:00:00,-223.45337,0,0001
1992-03-01 06:00:00,-223.3946,0,0001
1992-04-01 06:00:00,-223.22942,0,0001
1992-05-01 06:00:00,-225.73996,0,0001
1992-06-01 06:00:00,-229.03458,0,0001
1992-07-01 06:00:00,-229.8192,0,0001
1992-08-01 06:00:00,-228.0916,0,0001
1992-09-01 06:00:00,-226.17368,0,0001
1992-10-01 06:00:00,-224.81934,0,0001
1992-11-01 06:00:00,-223.58427,0,0001
1992-12-01 06:00:00,-223.7639,0,0001
1993-01-01 06:00:00,-223.7626,0,0001
1993-02-01 06:00:00,-223.85806,0,0001
1993-03-01 06:00:00,-222.6099,0,0001
1993-04-01 06:00:00,-223.65553,0,0001
1993-05-01 06:00:00,-226.05681,0,0001
1993-06-01 06:00:00,-229.36452,0,0001
1993-07-01 06:00:00,-230.10915,0,0001
1993-08-01 06:00:00,-229.05913,0,0001
1993-09-01 06:00:00,-226.00044,0,0001
1993-10-01 06:00:00,-223.9598,0,0001
1993-11-01 06:00:00,-223.02567,0,0001
1993-12-01 06:00:00,-224.04332,0,0001
1994-01-01 06:00:00,-224.41862,0,0001
1994-02-01 06:00:00,-222.66832,0,0001
1994-03-01 06:00:00,-222.13873,0,0001
1994-04-01 06:00:00,-224.68755,0,0001
1994-05-01 06:00:00,-226.24379,0,0001
1994-06-01 06:00:00,-229.96005,0,0001
1994-07-01 06:00:00,-230.61424,0,0001
1994-08-01 06:00:00,-228.73157,0,0001
1994-09-01 06:00:00,-226.83076,0,0001
1994-10-01 06:00:00,-224.25713,0,0001
1994-11-01 06:00:00,-224.00645,0,0001
1994-12-01 06:00:00,-224.53769,0,0001
1995-01-01 06:00:00,-224.84929,0,0001
1995-02-01 06:00:00,-224.6586,0,0001
1995-03-01 06:00:00,-222.31157,0,0001
1995-04-01 06:00:00,-225.05505,0,0001
1995-05-01 06:00:00,-226.07286,0,0001
1995-06-01 06:00:00,-229.3014,0,0001
1995-07-01 06:00:00,-230.50189,0,0001
1995-08-01 06:00:00,-230.0147,0,0001
1995-09-01 06:00:00,-226.94547,0,0001
1995-10-01 06:00:00,-224.50627,0,0001
1995-11-01 06:00:00,-224.17899,0,0001
1995-12-01 06:00:00,-223.74103,0,0001
1996-01-01 06:00:00,-224.16957,0,0001
1996-02-01 06:00:00,-223.90952,0,0001
1996-03-01 06:00:00,-223.05025,0,0001
1996-04-01 06:00:00,-224.8498,0,0001
1996-05-01 06:00:00,-225.23822,0,0001
1996-06-01 06:00:00,-228.5427,0,0001
1996-07-01 06:00:00,-230.04169,0,0001
1996-08-01 06:00:00,-230.00511,0,0001
1996-09-01 06:00:00,-226.97168,0,0001
1996-10-01 06:00:00,-224.1934,0,0001
1996-11-01 06:00:00,-225.056,0,0001
1996-12-01 06:00:00,-224.91577,0,0001
1997-01-01 06:00:00,-223.7971,0,0001
1997-02-01 06:00:00,-223.21089,0,0001
1997-03-01 06:00:00,-223.06674,0,0001
1997-04-01 06:00:00,-222.81825,0,0001
1997-05-01 06:00:00,-226.13698,0,0001
1997-06-01 06:00:00,-229.44281,0,0001
1997-07-01 06:00:00,-229.76971,0,0001
1997-08-01 06:00:00,-229.13803,0,0001
1997-09-01 06:00:00,-226.90527,0,0001
1997-10-01 06:00:00,-224.2651,0,0001
1997-11-01 06:00:00,-224.46881,0,0001
1997-12-01 06:00:00,-224.62097,0,0001
1998-01-01 06:00:00,-225.06873,0,0001
1998-02-01 06:00:00,-224.81175,0,0001
1998-03-01 06:00:00,-223.08473,0,0001
1998-04-01 06:00:00,-224.69757,0,0001
1998-05-01 06:00:00,-226.43321,0,0001
1998-06-01 06:00:00,-230.25684,0,0001
1998-07-01 06:00:00,-230.76129,0,0001
1998-08-01 06:00:00,-229.9116,0,0001
1998-09-01 06:00:00,-226.93047,0,0001
1998-10-01 06:00:00,-224.63754,0,0001
1998-11-01 06:00:00,-223.96559,0,0001
1998-12-01 06:00:00,-224.78831,0,0001
1999-01-01 06:00:00,-224.64847,0,0001
1999-02-01 06:00:00,-223.51912,0,0001
1999-03-01 06:00:00,-223.16212,0,0001
1999-04-01 06:00:00,-223.49548,0,0001
1999-05-01 06:00:00,-226.24379,0,0001
1999-06-01 06:00:00,-229.06834,0,0001
1999-07-01 06:00:00,-230.19537,0,0001
1999-08-01 06:00:00,-229.75551,0,0001
1999-09-01 06:00:00,-227.07047,0,0001
1999-10-01 06:00:00,-224.48769,0,0001
1999-11-01 06:00:00,-223.12946,0,0001
1999-12-01 06:00:00,-223.74007,0,0001
2000-01-01 06:00:00,-223.55081,0,0001
2000-02-01 06:00:00,-223.81181,0,0001
2000-03-01 06:00:00,-223.48572,0,0001
2000-04-01 06:00:00,-223.68523,0,0001
2000-05-01 06:00:00,-226.15533,0,0001
2000-06-01 06:00:00,-229.3732,0,0001
2000-07-01 06:00:00,-229.93217,0,0001
2000-08-01 06:00:00,-229.16829,0,0001
2000-09-01 06:00:00,-226.79854,0,0001
2000-10-01 06:00:00,-224.29175,0,0001
2000-11-01 06:00:00,-224.39738,0,0001
2000-12-01 06:00:00,-224.8211,0,0001
2001-01-01 06:00:00,-224.37997,0,0001
2001-02-01 06:00:00,-224.46794,0,0001
2001-03-01 06:00:00,-222.39458,0,0001
2001-04-01 06:00:00,-223.06938,0,0001
2001-05-01 06:00:00,-226.25151,0,0001
2001-06-01 06:00:00,-229.19202,0,0001
2001-07-01 06:00:00,-230.10559,0,0001
2001-08-01 06:00:00,-229.33076,0,0001
2001-09-01 06:00:00,-226.7354,0,0001
2001-10-01 06:00:00,-223.96747,0,0001
2001-11-01 06:00:00,-223.93764,0,0001
2001-12-01 06:00:00,-225.03804,0,0001
2002-01-01 06:00:00,-225.06714,0,0001
2002-02-01 06:00:00,-223.37543,0,0001
2002-03-01 06:00:00,-223.67992,0,0001
2002-04-01 06:00:00,-223.67793,0,0001
2002-05-01 06:00:00,-227.49744,0,0001
2002-06-01 06:00:00,-229.61774,0,0001
2002-07-01 06:00:00,-230.88412,0,0001
2002-08-01 06:00:00,-230.062,0,0001
2002-09-01 06:00:00,-228.19026,0,0001
2002-10-01 06:00:00,-225.7958,0,0001
2002-11-01 06:00:00,-224.61693,0,0001
2002-12-01 06:00:00,-224.5875,0,0001
2003-01-01 06:00:00,-225.33835,0,0001
2003-02-01 06:00:00,-223.87787,0,0001
2003-03-01 06:00:00,-223.11969,0,0001
2003-04-01 06:00:00,-223.60568,0,0001
2003-05-01 06:00:00,-226.34982,0,0001
2003-06-01 06:00:00,-228.7336,0,0001
2003-07-01 06:00:00,-229.87581,0,0001
2003-08-01 06:00:00,-229.20306,0,0001
2003-09-01 06:00:00,-227.12286,0,0001
2003-10-01 06:00:00,-225.45691,0,0001
2003-11-01 06:00:00,-223.96051,0,0001
2003-12-01 06:00:00,-225.1477,0,0001
2004-01-01 06:00:00,-224.91943,0,0001
2004-02-01 06:00:00,-224.05103,0,0001
2004-03-01 06:00:00,-222.49966,0,0001
2004-04-01 06:00:00,-223.76259,0,0001
2004-05-01 06:00:00,-226.06737,0,0001
2004-06-01 06:00:00,-229.19131,0,0001
2004-07-01 06:00:00,-229.27646,0,0001
2004-08-01 06:00:00,-228.85345,0,0001
2004-09-01 06:00:00,-226.84444,0,0001
2004-10-01 06:00:00,-225.19753,0,0001
2004-11-01 06:00:00,-223.61581,0,0001
2004-12-01 06:00:00,-223.82433,0,0001
2005-01-01 06:00:00,-225.14282,0,0001
2005-02-01 06:00:00,-224.24513,0,0001
2005-03-01 06:00:00,-223.0408,0,0001
2005-04-01 06:00:00,-223.96999,0,0001
2005-05-01 06:00:00,-226.23785,0,0001
2005-06-01 06:00:00,-229.57294,0,0001
2005-07-01 06:00:00,-230.55678,0,0001
2005-08-01 06:00:00,-229.38335,0,0001
2005-09-01 06:00:00,-227.38838,0,0001
2005-10-01 06:00:00,-225.52269,0,0001
2005-11-01 06:00:00,-224.50763,0,0001
2005-12-01 06:00:00,-225.4807,0,0001
2006-01-01 06:00:00,-225.26343,0,0001
2006-02-01 06:00:00,-223.53984,0,0001
2006-03-01 06:00:00,-222.82896,0,0001
2006-04-01 06:00:00,-223.38515,0,0001
2006-05-01 06:00:00,-225.95479,0,0001
2006-06-01 06:00:00,-229.52174,0,0001
2006-07-01 06:00:00,-230.25838,0,0001
2006-08-01 06:00:00,-229.57686,0,0001
2006-09-01 06:00:00,-227.0193,0,0001
2006-10-01 06:00:00,-224.75572,0,0001
2006-11-01 06:00:00,-224.02234,0,0001
2006-12-01 06:00:00,-224.28963,0,0001
2007-01-01 06:00:00,-225.23166,0,0001
2007-02-01 06:00:00,-224.3518,0,0001
2007-03-01 06:00:00,-223.2316,0,0001
2007-04-01 06:00:00,-224.19481,0,0001
2007-05-01 06:00:00,-226.79521,0,0001
2007-06-01 06:00:00,-229.48141,0,0001
2007-07-01 06:00:00,-231.00104,0,0001
2007-08-01 06:00:00,-229.50186,0,0001
2007-09-01 06:00:00,-227.29143,0,0001
2007-10-01 06:00:00,-225.56198,0,0001
2007-11-01 06:00:00,-224.28952,0,0001
2007-12-01 06:00:00,-224.17406,0,0001
2008-01-01 06:00:00,-223.43921,0,0001
2008-02-01 06:00:00,-223.84981,0,0001
2008-03-01 06:00:00,-223.28261,0,0001
2008-04-01 06:00:00,-223.97125,0,0001
2008-05-01 06:00:00,-226.20679,0,0001
2008-06-01 06:00:00,-228.50485,0,0001
2008-07-01 06:00:00,-230.30568,0,0001
2008-08-01 06:00:00,-228.75389,0,0001
2008-09-01 06:00:00,-226.89966,0,0001
2008-10-01 06:00:00,-224.18701,0,0001
2008-11-01 06:00:00,-223.69334,0,0001
2008-12-01 06:00:00,-223.79796,0,0001
2009-01-01 06:00:00,-224.89749,0,0001
2009-02-01 06:00:00,-224.13016,0,0001
2009-03-01 06:00:00,-222.13559,0,0001
2009-04-01 06:00:00,-222.93893,0,0001
2009-05-01 06:00:00,-226.62386,0,0001
2009-06-01 06:00:00,-228.45015,0,0001
2009-07-01 06:00:00,-230.52664,0,0001
2009-08-01 06:00:00,-229.22147,0,0001
2009-09-01 06:00:00,-226.89096,0,0001
2009-10-01 06:00:00,-225.30527,0,0001
2009-11-01 06:00:00,-224.38881,0,0001
2009-12-01 06:00:00,-224.57544,0,0001
2010-01-01 06:00:00,-225.53244,0,0001
2010-02-01 06:00:00,-225.1117,0,0001
2010-03-01 06:00:00,-223.91582,0,0001
2010-04-01 06:00:00,-223.67049,0,0001
2010-05-01 06:00:00,-226.8142,0,0001
2010-06-01 06:00:00,-228.86201,0,0001
2010-07-01 06:00:00,-229.75323,0,0001
2010-08-01 06:00:00,-229.6046,0,0001
2010-09-01 06:00:00,-227.24126,0,0001
2010-10-01 06:00:00,-225.12384,0,0001
2010-11-01 06:00:00,-223.74721,0,0001
2010-12-01 06:00:00,-223.92778,0,0001
2011-01-01 06:00:00,-224.40782,0,0001
2011-02-01 06:00:00,-223.73616,0,0001
2011-03-01 06:00:00,-222.60625,0,0001
2011-04-01 06:00:00,-224.01746,0,0001
2011-05-01 06:00:00,-225.76428,0,0001
2011-06-01 06:00:00,-228.91872,0,0001
2011-07-01 06:00:00,-231.09216,0,0001
2011-08-01 06:00:00,-230.09659,0,0001
2011-09-01 06:00:00,-227.47968,0,0001
2011-10-01 06:00:00,-224.15468,0,0001
2011-11-01 06:00:00,-223.50433,0,0001
2011-12-01 06:00:00,-224.24957,0,0001
2012-01-01 06:00:00,-224.84653,0,0001
2012-02-01 06:00:00,-223.50558,0,0001
2012-03-01 06:00:00,-222.92314,0,0001
2012-04-01 06:00:00,-223.52736,0,0001
2012-05-01 06:00:00,-226.35254,0,0001
2012-06-01 06:00:00,-229.55443,0,0001
2012-07-01 06:00:00,-229.77437,0,0001
2012-08-01 06:00:00,-228.88452,0,0001
2012-09-01 06:00:00,-227.42369,0,0001
2012-10-01 06:00:00,-225.87067,0,0001
2012-11-01 06:00:00,-224.30878,0,0001
2012-12-01 06:00:00,-224.69417,0,0001
2013-01-01 06:00:00,-226.45828,0,0001
2013-02-01 06:00:00,-223.75577,0,0001
2013-03-01 06:00:00,-222.30687,0,0001
2013-04-01 06:00:00,-223.30705,0,0001
2013-05-01 06:00:00,-225.65666,0,0001
2013-06-01 06:00:00,-229.52469,0,0001
2013-07-01 06:00:00,-229.93884,0,0001
2013-08-01 06:00:00,-230.05446,0,0001
2013-09-01 06:00:00,-228.31775,0,0001
2013-10-01 06:00:00,-225.62836,0,0001
2013-11-01 06:00:00,-223.95808,0,0001
2013-12-01 06:00:00,-225.05568,0,0001
2014-01-01 06:00:00,-225.31601,0,0001
2014-02-01 06:00:00,-224.3264,0,0001
2014-03-01 06:00:00,-223.51668,0,0001
2014-04-01 06:00:00,-223.91766,0,0001
2014-05-01 06:00:00,-226.32367,0,0001
2014-06-01 06:00:00,-229.00935,0,0001
2014-07-01 06:00:00,-230.09793,0,0001
2014-08-01 06:00:00,-229.73541,0,0001
2014-09-01 06:00:00,-227.47058,0,0001
2014-10-01 06:00:00,-225.38225,0,0001
2014-11-01 06:00:00,-224.0039,0,0001
2014-12-01 06:00:00,-224.33249,0,0001
2015-01-01 06:00:00,-225.31927,0,0001
2015-02-01 06:00:00,-223.61539,0,0001
2015-03-01 06:00:00,-222.83752,0,0001
2015-04-01 06:00:00,-224.27171,0,0001
2015-05-01 06:00:00,-226.35587,0,0001
2015-06-01 06:00:00,-229.34973,0,0001
2015-07-01 06:00:00,-230.3539,0,0001
2015-08-01 06:00:00,-229.22173,0,0001
2015-09-01 06:00:00,-226.47212,0,0001
2015-10-01 06:00:00,-225.42413,0,0001
2015-11-01 06:00:00,-223.57866,0,0001
2015-12-01 06:00:00,-223.69354,0,0001
2016-01-01 06:00:00,-225.08057,0,0001
2016-02-01 06:00:00,-225.3356,0,0001
2016-03-01 06:00:00,-224.1761,0,0001
2016-04-01 06:00:00,-225.32983,0,0001
2016-05-01 06:00:00,-227.07155,0,0001
2016-06-01 06:00:00,-228.66441,0,0001
2016-07-01 06:00:00,-230.39204,0,0001
2016-08-01 06:00:00,-230.04588,0,0001
2016-09-01 06:00:00,-227.41077,0,0001
2016-10-01 06:00:00,-226.18164,0,0001
2016-11-01 06:00:00,-225.95872,0,0001
2016-12-01 06:00:00,-225.17828,0,0001
2017-01-01 06:00:00,-225.30028,0,0001
2017-02-01 06:00:00,-225.1941,0,0001
2017-03-01 06:00:00,-223.47464,0,0001
2017-04-01 06:00:00,-224.67929,0,0001
2017-05-01 06:00:00,-226.43372,0,0001
2017-06-01 06:00:00,-228.70123,0,0001
2017-07-01 06:00:00,-230.26074,0,0001
2017-08-01 06:00:00,-229.38454,0,0001
2017-09-01 06:00:00,-227.54034,0,0001
2017-10-01 06:00:00,-226.17552,0,0001
2017-11-01 06:00:00,-224.6693,0,0001
2017-12-01 06:00:00,-225.47185,0,0001
2018-01-01 06:00:00,-225.35063,0,0001
2018-02-01 06:00:00,-224.44576,0,0001
2018-03-01 06:00:00,-223.23524,0,0001
2018-04-01 06:00:00,-224.66997,0,0001
2018-05-01 06:00:00,-226.6693,0,0001
2018-06-01 06:00:00,-229.8124,0,0001
2018-07-01 06:00:00,-230.39473,0,0001
2018-08-01 06:00:00,-229.7441,0,0001
2018-09-01 06:00:00,-226.90996,0,0001
2018-10-01 06:00:00,-225.41507,0,0001
2018-11-01 06:00:00,-223.99582,0,0001
2018-12-01 06:00:00,-225.36469,0,0001
2019-01-01 06:00:00,-225.3437,0,0001
2019-02-01 06:00:00,-224.42506,0,0001
2019-03-01 06:00:00,-223.35446,0,0001
2019-04-01 06:00:00,-224.57703,0,0001
2019-05-01 06:00:00,-227.05879,0,0001
2019-06-01 06:00:00,-229.1907,0,0001
2019-07-01 06:00:00,-231.29657,0,0001
2019-08-01 06:00:00,-230.19052,0,0001
2019-09-01 06:00:00,-228.63898,0,0001
2019-10-01 06:00:00,-226.16745,0,0001
2019-11-01 06:00:00,-225.45264,0,0001
2019-12-01 06:00:00,-225.90366,0,0001
2020-01-01 06:00:00,-225.04448,0,0001
2020-02-01 06:00:00,-224.45952,0,0001
2020-03-01 06:00:00,-222.24724,0,0001
2020-04-01 06:00:00,-224.69936,0,0001
2020-05-01 06:00:00,-228.00655,0,0001
2020-06-01 06:00:00,-230.27971,0,0001
2020-07-01 06:00:00,-231.56075,0,0001
2020-08-01 06:00:00,-230.32657,0,0001
2020-09-01 06:00:00,-228.22026,0,0001
2020-10-01 06:00:00,-225.64766,0,0001
2020-11-01 06:00:00,-225.23877,0,0001
2020-12-01 06:00:00,-225.00186,0,0001
2021-01-01 06:00:00,-225.58492,0,0001
2021-02-01 06:00:00,-224.63063,0,0001
2021-03-01 06:00:00,-222.9037,0,0001
2021-04-01 06:00:00,-223.33583,0,0001
2021-05-01 06:00:00,-226.6794,0,0001
2021-06-01 06:00:00,-228.95877,0,0001
2021-07-01 06:00:00,-230.75302,0,0001
2021-08-01 06:00:00,-230.08418,0,0001
2021-09-01 06:00:00,-227.29457,0,0001
2021-10-01 06:00:00,-225.58734,0,0001
2021-11-01 06:00:00,-224.00784,0,0001
2021-12-01 06:00:00,-224.84378,0,0001
2022-01-01 06:00:00,-224.88509,0,0001
2022-02-01 06:00:00,-224.63199,0,0001
2022-03-01 06:00:00,-224.12163,0,0001
2022-04-01 06:00:00,-224.86046,0,0001
2022-05-01 06:00:00,-227.02454,0,0001
2022-06-01 06:00:00,-229.93465,0,0001
2022-07-01 06:00:00,-231.0608,0,0001
2022-08-01 06:00:00,-229.69751,0,0001
2022-09-01 06:00:00,-227.40804,0,0001
2022-10-01 06:00:00,-225.40341,0,0001
2022-11-01 06:00:00,-223.77382,0,0001
2022-12-01 06:00:00,-224.62685,0,0001
2023-01-01 06:00:00,-225.02142,0,0001
2023-02-01 06:00:00,-224.84518,0,0001
2023-03-01 06:00:00,-224.10059,0,0001
2023-04-01 06:00:00,-224.37534,0,0001
2023-05-01 06:00:00,-225.8425,0,0001
2023-06-01 06:00:00,-230.2798,0,0001
2023-07-01 06:00:00,-231.89946,0,0001
2023-08-01 06:00:00,-231.23459,0,0001
2023-09-01 06:00:00,-229.28516,0,0001
2023-10-01 06:00:00,-226.87115,0,0001
2023-11-01 06:00:00,-224.87537,0,0001
2023-12-01 06:00:00,-225.69472,0,0001
2024-01-01 06:00:00,-225.57207,0,0001
2024-02-01 06:00:00,-225.54927,0,0001
2024-03-01 06:00:00,-224.70013,0,0001
2024-04-01 06:00:00,-224.60963,0,0001
2024-05-01 06:00:00,-227.76265,0,0001
2024-06-01 06:00:00,-230.91345,0,0001
2024-07-01 06:00:00,-232.3306,0,0001
2024-08-01 06:00:00,-231.80019,0,0001
2024-09-01 06:00:00,-229.00333,0,0001
2024-10-01 06:00:00,-227.02565,0,0001
2024-11-01 06:00:00,-225.4485,0,0001
2024-12-01 06:00:00,-225.69733,0,0001
2025-01-01 06:00:00,-226.01865,0,0001
2025-02-01 06:00:00,-225.95432,0,0001
2025-03-01 06:00:00,-225.29988,0,0001
2025-04-01 06:00:00,-225.50905,0,0001
2025-05-01 06:00:00,-227.46185,0,0001
2025-06-01 06:00:00,-230.31538,0,0001
2025-07-01 06:00:00,-231.22356,0,0001
2025-08-01 06:00:00,-231.00206,0,0001
2025-09-01 06:00:00,-229.27011,0,0001
2025-10-01 06:00:00,-227.26808,0,0001
2025-11-01 06:00:00,-226.28903,0,0001
2025-12-01 06:00:00,-225.93999,0,0001
2026-01-01 06:00:00,-226.3945,0,0001
2026-02-01 06:00:00,-225.32674,0,0001
2026-03-01 06:00:00,-224.80563,0,0005
2026-04-01 06:00:00,-224.79495,0,0005
